name	median	min	max	runs	allocs
BenchmarkBody/arena1024/bvh2/proj/Blocked	200.1	194.6	210.7	3	0
BenchmarkBody/arena1024/bvh2/proj/SweepAll	222.3	214.9	226.8	3	0
BenchmarkBody/arena1024/bvh2/body/Sweep	249.5	241.4	254.1	3	0
BenchmarkBody/arena1024/bvh2/body/Blocked	209.1	202.1	216.5	3	0
BenchmarkBody/arena1024/bvh2/body/SweepAll	257.3	252.2	264.0	3	0
BenchmarkBody/arena1024/bvh2/lospair/Sweep	249.8	238.5	253.7	3	0
BenchmarkBody/arena1024/bvh2/lospair/Blocked	221.4	216.3	227.7	3	0
BenchmarkBody/arena1024/bvh2/lospair/SweepAll	262.1	256.2	269.9	3	0
BenchmarkBody/arena1024/bvh2/sight/Sweep	386.7	372.6	391.1	3	0
BenchmarkBody/arena1024/bvh2/sight/Blocked	278.7	271.5	286.9	3	0
BenchmarkBody/arena1024/bvh2/sight/SweepAll	535.7	520.0	546.6	3	0
BenchmarkBody/arena1024/bvh4/proj/Sweep	226.9	220.5	230.0	3	0
BenchmarkBody/arena1024/bvh4/proj/Blocked	213.7	204.5	215.9	3	0
BenchmarkBody/arena1024/bvh4/proj/SweepAll	236.8	229.9	238.8	3	0
BenchmarkBody/arena1024/bvh4/body/Sweep	269.7	260.8	272.2	3	0
BenchmarkBody/arena1024/bvh4/body/Blocked	221.0	213.4	225.9	3	0
BenchmarkBody/arena1024/bvh4/body/SweepAll	275.6	268.0	277.9	3	0
BenchmarkBody/arena1024/bvh4/lospair/Sweep	262.2	252.5	263.7	3	0
BenchmarkBody/arena1024/bvh4/lospair/Blocked	228.9	218.6	230.3	3	0
BenchmarkBody/arena1024/bvh4/lospair/SweepAll	278.7	265.3	279.3	3	0
BenchmarkBody/arena1024/bvh4/sight/Sweep	386.1	377.2	391.6	3	0
BenchmarkBody/arena1024/bvh4/sight/Blocked	270.5	263.3	270.5	3	0
BenchmarkBody/arena1024/bvh4/sight/SweepAll	524.6	511.8	531.2	3	0
BenchmarkBody/arena1024/bvh8/proj/Sweep	264.0	257.1	269.6	3	0
BenchmarkBody/arena1024/bvh8/proj/Blocked	238.9	230.7	243.3	3	0
BenchmarkBody/arena1024/bvh8/proj/SweepAll	268.0	261.5	272.1	3	0
BenchmarkBody/arena1024/bvh8/body/Sweep	312.1	303.4	313.5	3	0
BenchmarkBody/arena1024/bvh8/body/Blocked	246.2	240.5	252.9	3	0
BenchmarkBody/arena1024/bvh8/body/SweepAll	311.9	302.8	313.8	3	0
BenchmarkBody/arena1024/bvh8/lospair/Sweep	297.9	290.8	301.0	3	0
BenchmarkBody/arena1024/bvh8/lospair/Blocked	247.8	240.4	249.7	3	0
BenchmarkBody/arena1024/bvh8/lospair/SweepAll	303.4	295.5	310.6	3	0
BenchmarkBody/arena1024/bvh8/sight/Sweep	416.4	400.6	423.2	3	0
BenchmarkBody/arena1024/bvh8/sight/Blocked	276.8	266.4	287.3	3	0
BenchmarkBody/arena1024/bvh8/sight/SweepAll	546.9	530.4	559.0	3	0
BenchmarkBody/arena1024/bvh4stale4m/proj/Sweep	295.0	285.9	302.5	3	0
BenchmarkBody/arena1024/bvh4stale4m/proj/Blocked	257.1	247.7	259.8	3	0
BenchmarkBody/arena1024/bvh4stale4m/proj/SweepAll	287.6	280.6	289.9	3	0
BenchmarkBody/arena1024/bvh4stale4m/body/Sweep	339.1	329.8	346.5	3	0
BenchmarkBody/arena1024/bvh4stale4m/body/Blocked	261.1	259.2	262.0	3	0
BenchmarkBody/arena1024/bvh4stale4m/body/SweepAll	331.1	321.3	333.8	3	0
BenchmarkBody/arena1024/bvh4stale4m/lospair/Sweep	338.1	329.2	360.1	3	0
BenchmarkBody/arena1024/bvh4stale4m/lospair/Blocked	274.6	265.4	281.0	3	0
BenchmarkBody/arena1024/bvh4stale4m/lospair/SweepAll	331.2	326.0	333.1	3	0
BenchmarkBody/arena1024/bvh4stale4m/sight/Sweep	501.5	484.4	505.5	3	0
BenchmarkBody/arena1024/bvh4stale4m/sight/Blocked	310.8	302.8	314.3	3	0
BenchmarkBody/arena1024/bvh4stale4m/sight/SweepAll	618.5	607.0	624.5	3	0
BenchmarkBody/arena1024/bvh4stale16m/proj/Sweep	927.6	912.2	933.7	3	0
BenchmarkBody/arena1024/bvh4stale16m/proj/Blocked	683.8	675.9	684.9	3	0
BenchmarkBody/arena1024/bvh4stale16m/proj/SweepAll	787.6	786.4	804.4	3	0
BenchmarkBody/arena1024/bvh4stale16m/body/Sweep	1010.0	997.9	1048.0	3	0
BenchmarkBody/arena1024/bvh4stale16m/body/Blocked	668.8	660.3	678.0	3	0
BenchmarkBody/arena1024/bvh4stale16m/body/SweepAll	877.1	864.3	886.7	3	0
BenchmarkBody/arena1024/bvh4stale16m/lospair/Sweep	1022.0	1003.0	1026.0	3	0
BenchmarkBody/arena1024/bvh4stale16m/lospair/Blocked	692.7	683.6	708.4	3	0
BenchmarkBody/arena1024/bvh4stale16m/lospair/SweepAll	875.4	866.7	893.7	3	0
BenchmarkBody/arena1024/bvh4stale16m/sight/Sweep	1451.0	1422.0	1458.0	3	0
BenchmarkBody/arena1024/bvh4stale16m/sight/Blocked	646.9	637.1	654.1	3	0
BenchmarkBody/arena1024/bvh4stale16m/sight/SweepAll	1453.0	1434.0	1475.0	3	0
BenchmarkBody/map4096/linear/proj/Sweep	39055.0	38418.0	39577.0	3	0
BenchmarkBody/map4096/linear/proj/Blocked	39271.0	38607.0	39451.0	3	0
BenchmarkBody/map4096/linear/proj/SweepAll	36594.0	36172.0	37520.0	3	0
BenchmarkBody/map4096/linear/body/Sweep	39773.0	39168.0	40870.0	3	0
BenchmarkBody/map4096/linear/body/Blocked	39814.0	39221.0	40944.0	3	0
BenchmarkBody/map4096/linear/body/SweepAll	37484.0	37047.0	37867.0	3	0
BenchmarkBody/map4096/linear/lospair/Sweep	38839.0	38361.0	39595.0	3	0
BenchmarkBody/map4096/linear/lospair/Blocked	38767.0	38125.0	39089.0	3	0
BenchmarkBody/map4096/linear/lospair/SweepAll	36269.0	35854.0	36867.0	3	0
BenchmarkBody/map4096/linear/sight/Sweep	39154.0	38472.0	39842.0	3	0
BenchmarkBody/map4096/linear/sight/Blocked	39061.0	38470.0	39611.0	3	0
BenchmarkBody/map4096/linear/sight/SweepAll	36955.0	36489.0	37149.0	3	0
BenchmarkBody/map4096/grid1m/proj/Sweep	32.0	31.9	34.4	3	0
BenchmarkBody/map4096/grid1m/proj/Blocked	29.2	29.0	31.3	3	0
BenchmarkBody/map4096/grid1m/proj/SweepAll	29.1	28.6	31.7	3	0
BenchmarkBody/map4096/grid1m/body/Sweep	45.2	44.1	47.1	3	0
BenchmarkBody/map4096/grid1m/body/Blocked	41.6	40.3	43.0	3	0
BenchmarkBody/map4096/grid1m/body/SweepAll	43.9	40.3	46.6	3	0
BenchmarkBody/map4096/grid1m/lospair/Sweep	45.5	42.8	47.2	3	0
BenchmarkBody/map4096/grid1m/lospair/Blocked	41.4	41.3	41.8	3	0
BenchmarkBody/map4096/grid1m/lospair/SweepAll	42.2	41.9	43.4	3	0
BenchmarkBody/map4096/grid1m/sight/Sweep	272.8	262.1	295.2	3	0
BenchmarkBody/map4096/grid1m/sight/Blocked	241.6	232.6	255.8	3	0
BenchmarkBody/map4096/grid1m/sight/SweepAll	370.2	340.2	377.9	3	0
BenchmarkBody/map4096/grid2m/proj/Sweep	30.1	29.8	32.6	3	0
BenchmarkBody/map4096/grid2m/proj/Blocked	27.8	27.3	30.1	3	0
BenchmarkBody/map4096/grid2m/proj/SweepAll	28.9	28.5	30.6	3	0
BenchmarkBody/map4096/grid2m/body/Sweep	37.7	37.6	39.7	3	0
BenchmarkBody/map4096/grid2m/body/Blocked	34.3	34.0	36.4	3	0
BenchmarkBody/map4096/grid2m/body/SweepAll	36.4	34.8	39.1	3	0
BenchmarkBody/map4096/grid2m/lospair/Sweep	38.2	36.0	40.4	3	0
BenchmarkBody/map4096/grid2m/lospair/Blocked	35.0	34.3	36.2	3	0
BenchmarkBody/map4096/grid2m/lospair/SweepAll	36.4	35.3	38.6	3	0
BenchmarkBody/map4096/grid2m/sight/Sweep	180.1	178.9	184.9	3	0
BenchmarkBody/map4096/grid2m/sight/Blocked	159.1	154.1	163.0	3	0
BenchmarkBody/map4096/grid2m/sight/SweepAll	229.8	228.4	233.6	3	0
BenchmarkBody/map4096/grid4m/proj/Sweep	33.2	33.1	35.6	3	0
BenchmarkBody/map4096/grid4m/proj/Blocked	31.4	29.6	33.0	3	0
BenchmarkBody/map4096/grid4m/proj/SweepAll	32.3	29.8	34.5	3	0
BenchmarkBody/map4096/grid4m/body/Sweep	41.0	40.0	41.7	3	0
BenchmarkBody/map4096/grid4m/body/Blocked	36.1	35.1	38.1	3	0
BenchmarkBody/map4096/grid4m/body/SweepAll	38.1	37.9	41.6	3	0
BenchmarkBody/map4096/grid4m/lospair/Sweep	41.0	40.5	43.1	3	0
BenchmarkBody/map4096/grid4m/lospair/Blocked	37.3	35.8	38.4	3	0
BenchmarkBody/map4096/grid4m/lospair/SweepAll	38.4	37.8	40.5	3	0
BenchmarkBody/map4096/grid4m/sight/Sweep	156.9	152.5	159.5	3	0
BenchmarkBody/map4096/grid4m/sight/Blocked	122.6	119.9	125.8	3	0
BenchmarkBody/map4096/grid4m/sight/SweepAll	176.9	172.3	179.3	3	0
BenchmarkBody/map4096/grid8m/proj/Sweep	51.7	44.7	55.8	3	0
BenchmarkBody/map4096/grid8m/proj/Blocked	43.9	41.1	49.6	3	0
BenchmarkBody/map4096/grid8m/proj/SweepAll	45.7	42.9	52.3	3	0
BenchmarkBody/map4096/grid8m/body/Sweep	63.6	61.8	68.8	3	0
BenchmarkBody/map4096/grid8m/body/Blocked	57.0	56.3	60.0	3	0
BenchmarkBody/map4096/grid8m/body/SweepAll	61.2	60.5	64.6	3	0
BenchmarkBody/map4096/grid8m/lospair/Sweep	62.4	61.8	66.5	3	0
BenchmarkBody/map4096/grid8m/lospair/Blocked	55.9	55.7	59.8	3	0
BenchmarkBody/map4096/grid8m/lospair/SweepAll	60.1	51.6	63.2	3	0
BenchmarkBody/map4096/grid8m/sight/Sweep	182.0	181.9	187.8	3	0
BenchmarkBody/map4096/grid8m/sight/Blocked	126.4	125.9	130.9	3	0
BenchmarkBody/map4096/grid8m/sight/SweepAll	175.3	174.9	181.3	3	0
BenchmarkBody/map4096/bvh2/proj/Sweep	204.1	202.8	209.7	3	0
BenchmarkBody/map4096/bvh2/proj/Blocked	220.0	215.7	223.1	3	0
BenchmarkBody/map4096/bvh2/proj/SweepAll	223.1	221.9	229.2	3	0
BenchmarkBody/map4096/bvh2/body/Sweep	219.6	219.1	228.9	3	0
BenchmarkBody/map4096/bvh2/body/Blocked	226.5	224.9	236.5	3	0
BenchmarkBody/map4096/bvh2/body/SweepAll	238.8	235.9	246.3	3	0
BenchmarkBody/map4096/bvh2/lospair/Sweep	224.1	222.9	228.8	3	0
BenchmarkBody/map4096/bvh2/lospair/Blocked	231.7	228.7	242.3	3	0
BenchmarkBody/map4096/bvh2/lospair/SweepAll	242.8	239.5	247.2	3	0
BenchmarkBody/map4096/bvh2/sight/Sweep	343.0	339.9	354.1	3	0
BenchmarkBody/map4096/bvh2/sight/Blocked	309.5	304.7	317.4	3	0
BenchmarkBody/map4096/bvh2/sight/SweepAll	373.2	369.2	413.4	3	0
BenchmarkBody/map4096/bvh4/proj/Sweep	224.7	224.7	264.1	3	0
BenchmarkBody/map4096/bvh4/proj/Blocked	255.4	227.4	282.9	3	0
BenchmarkBody/map4096/bvh4/proj/SweepAll	258.9	234.2	301.1	3	0
BenchmarkBody/map4096/bvh4/body/Sweep	278.1	238.2	300.4	3	0
BenchmarkBody/map4096/bvh4/body/Blocked	271.7	237.5	301.2	3	0
BenchmarkBody/map4096/bvh4/body/SweepAll	270.6	252.9	309.7	3	0
BenchmarkBody/map4096/bvh4/lospair/Sweep	251.4	239.4	302.8	3	0
BenchmarkBody/map4096/bvh4/lospair/Blocked	251.2	240.7	282.3	3	0
BenchmarkBody/map4096/bvh4/lospair/SweepAll	265.0	251.4	297.7	3	0
BenchmarkBody/map4096/bvh4/sight/Sweep	365.0	353.2	403.8	3	0
BenchmarkBody/map4096/bvh4/sight/Blocked	316.2	303.9	344.3	3	0
BenchmarkBody/map4096/bvh4/sight/SweepAll	390.6	374.2	435.1	3	0
BenchmarkBody/map4096/bvh8/proj/Sweep	278.0	264.0	307.9	3	0
BenchmarkBody/map4096/bvh8/proj/Blocked	275.6	264.8	307.7	3	0
BenchmarkBody/map4096/bvh8/proj/SweepAll	285.9	274.3	321.4	3	0
BenchmarkBody/map4096/bvh8/body/Sweep	298.2	286.4	342.5	3	0
BenchmarkBody/map4096/bvh8/body/Blocked	290.0	275.7	327.0	3	0
BenchmarkBody/map4096/bvh8/body/SweepAll	307.9	294.0	345.7	3	0
BenchmarkBody/map4096/bvh8/lospair/Sweep	297.9	289.9	315.1	3	0
BenchmarkBody/map4096/bvh8/lospair/Blocked	287.1	275.4	323.7	3	0
BenchmarkBody/map4096/bvh8/lospair/SweepAll	304.8	295.8	340.0	3	0
BenchmarkBody/map4096/bvh8/sight/Sweep	412.2	389.9	484.1	3	0
BenchmarkBody/map4096/bvh8/sight/Blocked	344.0	335.6	389.3	3	0
BenchmarkBody/map4096/bvh8/sight/SweepAll	445.2	415.6	523.3	3	0
BenchmarkBody/map4096/bvh4stale4m/proj/Sweep	257.9	245.6	302.3	3	0
BenchmarkBody/map4096/bvh4stale4m/proj/Blocked	255.8	246.6	291.6	3	0
BenchmarkBody/map4096/bvh4stale4m/proj/SweepAll	272.9	254.0	317.7	3	0
BenchmarkBody/map4096/bvh4stale4m/body/Sweep	279.3	262.7	357.4	3	0
BenchmarkBody/map4096/bvh4stale4m/body/Blocked	265.0	254.1	331.8	3	0
BenchmarkBody/map4096/bvh4stale4m/body/SweepAll	291.8	270.4	353.4	3	0
BenchmarkBody/map4096/bvh4stale4m/lospair/Sweep	281.6	264.5	357.6	3	0
BenchmarkBody/map4096/bvh4stale4m/lospair/Blocked	271.2	260.1	337.5	3	0
BenchmarkBody/map4096/bvh4stale4m/lospair/SweepAll	282.0	272.4	360.3	3	0
BenchmarkBody/map4096/bvh4stale4m/sight/Sweep	406.8	389.5	506.1	3	0
BenchmarkBody/map4096/bvh4stale4m/sight/Blocked	343.8	332.0	417.7	3	0
BenchmarkBody/map4096/bvh4stale4m/sight/SweepAll	424.5	407.6	523.9	3	0
BenchmarkBody/map4096/bvh4stale16m/proj/Sweep	479.1	457.6	597.5	3	0
BenchmarkBody/map4096/bvh4stale16m/proj/Blocked	417.3	408.7	516.7	3	0
BenchmarkBody/map4096/bvh4stale16m/proj/SweepAll	429.7	421.2	561.8	3	0
BenchmarkBody/map4096/bvh4stale16m/body/Sweep	496.8	482.4	628.6	3	0
BenchmarkBody/map4096/bvh4stale16m/body/Blocked	424.8	412.9	522.2	3	0
BenchmarkBody/map4096/bvh4stale16m/body/SweepAll	457.6	444.5	584.5	3	0
BenchmarkBody/map4096/bvh4stale16m/lospair/Sweep	501.5	490.1	640.0	3	0
BenchmarkBody/map4096/bvh4stale16m/lospair/Blocked	433.5	424.8	538.8	3	0
BenchmarkBody/map4096/bvh4stale16m/lospair/SweepAll	464.9	455.2	591.7	3	0
BenchmarkBody/map4096/bvh4stale16m/sight/Sweep	725.0	698.7	889.0	3	0
BenchmarkBody/map4096/bvh4stale16m/sight/Blocked	525.7	513.1	639.3	3	0
BenchmarkBody/map4096/bvh4stale16m/sight/SweepAll	675.6	659.1	857.4	3	0
BenchmarkOverlap/crowd256/linear/point	858.3	823.0	1321.0	3	0
BenchmarkOverlap/crowd256/linear/r3.1m	955.1	894.8	1428.0	3	0
BenchmarkOverlap/crowd256/linear/r36.9m	906.1	860.5	1408.0	3	0
BenchmarkOverlap/crowd256/grid1m/point	18.2	17.0	25.7	3	0
BenchmarkOverlap/crowd256/grid1m/r3.1m	500.2	479.8	573.3	3	0
BenchmarkOverlap/crowd256/grid1m/r36.9m	9688.0	9244.0	10776.0	3	0
BenchmarkOverlap/crowd256/grid2m/point	25.0	23.0	25.7	3	0
BenchmarkOverlap/crowd256/grid2m/r3.1m	284.9	278.6	358.5	3	0
BenchmarkOverlap/crowd256/grid2m/r36.9m	3535.0	3362.0	4063.0	3	0
BenchmarkOverlap/crowd256/grid4m/point	52.1	49.9	55.1	3	0
BenchmarkOverlap/crowd256/grid4m/r3.1m	253.2	245.0	309.5	3	0
BenchmarkOverlap/crowd256/grid4m/r36.9m	1849.0	1818.0	2432.0	3	0
BenchmarkOverlap/crowd256/grid8m/point	115.9	111.4	137.8	3	0
BenchmarkOverlap/crowd256/grid8m/r3.1m	313.3	304.9	388.5	3	0
BenchmarkOverlap/crowd256/grid8m/r36.9m	1389.0	1286.0	1500.0	3	0
BenchmarkOverlap/crowd256/bvh2/point	70.8	67.7	81.0	3	0
BenchmarkOverlap/crowd256/bvh2/r3.1m	263.8	253.0	302.1	3	0
BenchmarkOverlap/crowd256/bvh2/r36.9m	1333.0	1291.0	1561.0	3	0
BenchmarkOverlap/crowd256/bvh4/point	75.5	75.3	85.7	3	0
BenchmarkOverlap/crowd256/bvh4/r3.1m	240.3	233.3	276.3	3	0
BenchmarkOverlap/crowd256/bvh4/r36.9m	1084.0	1069.0	1388.0	3	0
BenchmarkOverlap/crowd256/bvh8/point	90.3	88.8	107.3	3	0
BenchmarkOverlap/crowd256/bvh8/r3.1m	243.4	240.9	283.6	3	0
BenchmarkOverlap/crowd256/bvh8/r36.9m	976.4	953.5	1174.0	3	0
BenchmarkOverlap/arena1024/linear/point	3674.0	3480.0	4519.0	3	0
BenchmarkOverlap/arena1024/linear/r3.1m	3831.0	3599.0	4262.0	3	0
BenchmarkOverlap/arena1024/linear/r36.9m	5469.0	5447.0	6079.0	3	0
BenchmarkOverlap/arena1024/grid1m/point	12.5	9.9	13.0	3	0
BenchmarkOverlap/arena1024/grid1m/r3.1m	265.6	260.5	293.8	3	0
BenchmarkOverlap/arena1024/grid1m/r36.9m	14313.0	13677.0	17561.0	3	0
BenchmarkOverlap/arena1024/grid2m/point	14.0	13.9	14.7	3	0
BenchmarkOverlap/arena1024/grid2m/r3.1m	183.4	182.0	184.9	3	0
BenchmarkOverlap/arena1024/grid2m/r36.9m	6294.0	6278.0	6368.0	3	0
BenchmarkOverlap/arena1024/grid4m/point	19.8	18.8	19.9	3	0
BenchmarkOverlap/arena1024/grid4m/r3.1m	154.8	150.4	158.3	3	0
BenchmarkOverlap/arena1024/grid4m/r36.9m	3765.0	3746.0	3857.0	3	0
BenchmarkOverlap/arena1024/grid8m/point	43.0	42.9	43.8	3	0
BenchmarkOverlap/arena1024/grid8m/r3.1m	150.1	147.1	150.8	3	0
BenchmarkOverlap/arena1024/grid8m/r36.9m	2724.0	2671.0	2729.0	3	0
BenchmarkOverlap/arena1024/bvh2/point	82.8	82.1	82.9	3	0
BenchmarkOverlap/arena1024/bvh2/r3.1m	208.8	204.9	209.1	3	0
BenchmarkOverlap/arena1024/bvh2/r36.9m	2621.0	2590.0	2660.0	3	0
BenchmarkOverlap/arena1024/bvh4/point	82.4	80.3	83.1	3	0
BenchmarkOverlap/arena1024/bvh4/r3.1m	197.7	193.7	203.0	3	0
BenchmarkOverlap/arena1024/bvh4/r36.9m	2199.0	2180.0	2257.0	3	0
BenchmarkOverlap/arena1024/bvh8/point	96.0	91.5	96.5	3	0
BenchmarkOverlap/arena1024/bvh8/r3.1m	209.5	203.5	215.4	3	0
BenchmarkOverlap/arena1024/bvh8/r36.9m	2052.0	2050.0	2081.0	3	0
BenchmarkOverlap/map4096/linear/point	16205.0	15928.0	16482.0	3	0
BenchmarkOverlap/map4096/linear/r3.1m	16219.0	16115.0	16631.0	3	0
BenchmarkOverlap/map4096/linear/r36.9m	17466.0	17408.0	18480.0	3	0
BenchmarkOverlap/map4096/grid1m/point	8.4	7.9	8.5	3	0
BenchmarkOverlap/map4096/grid1m/r3.1m	117.3	115.5	146.9	3	0
BenchmarkOverlap/map4096/grid1m/r36.9m	11368.0	10945.0	13192.0	3	0
BenchmarkOverlap/map4096/grid2m/point	9.7	9.5	10.1	3	0
BenchmarkOverlap/map4096/grid2m/r3.1m	56.3	55.4	57.7	3	0
BenchmarkOverlap/map4096/grid2m/r36.9m	4704.0	4700.0	4773.0	3	0
BenchmarkOverlap/map4096/grid4m/point	11.0	10.5	11.4	3	0
BenchmarkOverlap/map4096/grid4m/r3.1m	56.6	43.4	57.3	3	0
BenchmarkOverlap/map4096/grid4m/r36.9m	2817.0	2563.0	3263.0	3	0
BenchmarkOverlap/map4096/grid8m/point	17.0	16.1	19.2	3	0
BenchmarkOverlap/map4096/grid8m/r3.1m	57.1	55.9	62.4	3	0
BenchmarkOverlap/map4096/grid8m/r36.9m	1713.0	1705.0	1939.0	3	0
BenchmarkOverlap/map4096/bvh2/point	103.4	102.9	130.3	3	0
BenchmarkOverlap/map4096/bvh2/r3.1m	165.4	163.7	183.3	3	0
BenchmarkOverlap/map4096/bvh2/r36.9m	1387.0	1347.0	1498.0	3	0
BenchmarkOverlap/map4096/bvh4/point	103.8	103.3	115.7	3	0
BenchmarkOverlap/map4096/bvh4/r3.1m	162.8	160.7	180.2	3	0
BenchmarkOverlap/map4096/bvh4/r36.9m	1291.0	1251.0	1845.0	3	0
BenchmarkOverlap/map4096/bvh8/point	114.1	113.5	166.8	3	0
BenchmarkOverlap/map4096/bvh8/r3.1m	174.4	174.4	204.1	3	0
BenchmarkOverlap/map4096/bvh8/r36.9m	1326.0	1312.0	1497.0	3	0
BenchmarkBodyUpdate/crowd256/grid1m/Rebuild	6158.0	6018.0	7056.0	3	0
BenchmarkBodyUpdate/crowd256/grid1m/Update	3752.0	3723.0	4709.0	3	0
BenchmarkBodyUpdate/crowd256/grid2m/Rebuild	3451.0	3405.0	6712.0	3	0
BenchmarkBodyUpdate/crowd256/grid2m/Update	2462.0	2269.0	4704.0	3	0
BenchmarkBodyUpdate/crowd256/grid4m/Rebuild	2626.0	2552.0	5276.0	3	0
BenchmarkBodyUpdate/crowd256/grid4m/Update	2026.0	1978.0	3911.0	3	0
BenchmarkBodyUpdate/crowd256/grid8m/Rebuild	2528.0	2286.0	5071.0	3	0
BenchmarkBodyUpdate/crowd256/grid8m/Update	1947.0	1906.0	3815.0	3	0
BenchmarkBodyUpdate/crowd256/bvh2/Rebuild	12824.0	12594.0	23453.0	3	0
BenchmarkBodyUpdate/crowd256/bvh2/Refit	1133.0	1131.0	2009.0	3	0
BenchmarkBodyUpdate/crowd256/bvh4/Rebuild	11165.0	11031.0	18514.0	3	0
BenchmarkBodyUpdate/crowd256/bvh4/Refit	1002.0	964.1	1624.0	3	0
BenchmarkBodyUpdate/crowd256/bvh8/Rebuild	9460.0	9191.0	15331.0	3	0
BenchmarkBodyUpdate/crowd256/bvh8/Refit	897.1	881.9	1471.0	3	0
BenchmarkBodyUpdate/arena1024/grid1m/Rebuild	31598.0	31576.0	47039.0	3	0
BenchmarkBodyUpdate/arena1024/grid1m/Update	17251.0	16742.0	25121.0	3	0
BenchmarkBodyUpdate/arena1024/grid2m/Rebuild	17305.0	16886.0	26460.0	3	0
BenchmarkBodyUpdate/arena1024/grid2m/Update	9402.0	8897.0	12333.0	3	0
BenchmarkBodyUpdate/arena1024/grid4m/Rebuild	12298.0	11814.0	15833.0	3	0
BenchmarkBodyUpdate/arena1024/grid4m/Update	8336.0	8126.0	10661.0	3	0
BenchmarkBodyUpdate/arena1024/grid8m/Rebuild	10668.0	10124.0	13267.0	3	0
BenchmarkBodyUpdate/arena1024/grid8m/Update	8055.0	7796.0	10159.0	3	0
BenchmarkBodyUpdate/arena1024/bvh2/Rebuild	149262.0	146023.0	175024.0	3	0
BenchmarkBodyUpdate/arena1024/bvh2/Refit	4668.0	4597.0	5716.0	3	0
BenchmarkBodyUpdate/arena1024/bvh4/Rebuild	128089.0	121176.0	140436.0	3	0
BenchmarkBodyUpdate/arena1024/bvh4/Refit	4284.0	4212.0	4997.0	3	0
BenchmarkBodyUpdate/arena1024/bvh8/Rebuild	95835.0	86864.0	98535.0	3	0
BenchmarkBodyUpdate/arena1024/bvh8/Refit	3870.0	3863.0	4291.0	3	0
BenchmarkBodyUpdate/map4096/grid1m/Rebuild	165785.0	161209.0	184088.0	3	0
BenchmarkBodyUpdate/map4096/grid1m/Update	83349.0	81621.0	96202.0	3	0
BenchmarkBodyUpdate/map4096/grid2m/Rebuild	96197.0	93075.0	108977.0	3	0
BenchmarkBodyUpdate/map4096/grid2m/Update	46402.0	45873.0	50720.0	3	0
BenchmarkBodyUpdate/map4096/grid4m/Rebuild	70341.0	68792.0	76270.0	3	0
BenchmarkBodyUpdate/map4096/grid4m/Update	40467.0	37816.0	43430.0	3	0
BenchmarkBodyUpdate/map4096/grid8m/Rebuild	58866.0	55579.0	64067.0	3	0
BenchmarkBodyUpdate/map4096/grid8m/Update	35320.0	32985.0	37222.0	3	0
BenchmarkBodyUpdate/map4096/bvh2/Rebuild	819631.0	797031.0	872716.0	3	0
BenchmarkBodyUpdate/map4096/bvh2/Refit	19872.0	19416.0	22159.0	3	0
BenchmarkBodyUpdate/map4096/bvh4/Rebuild	747012.0	746232.0	836198.0	3	0
BenchmarkBodyUpdate/map4096/bvh4/Refit	17170.0	17134.0	19277.0	3	0
BenchmarkBodyUpdate/map4096/bvh8/Rebuild	651886.0	648486.0	717533.0	3	0
BenchmarkBodyUpdate/map4096/bvh8/Refit	15745.0	15677.0	17538.0	3	0
BenchmarkStaticChange/scatter/grid1m/Replace	22.5	21.9	24.0	3	0
BenchmarkStaticChange/scatter/grid1m/Rebuild	88014.0	87881.0	106898.0	3	0
BenchmarkStaticChange/scatter/grid2m/Replace	17.1	16.4	18.4	3	0
BenchmarkStaticChange/scatter/grid2m/Rebuild	68199.0	67683.0	77361.0	3	0
BenchmarkStaticChange/scatter/grid4m/Replace	16.4	16.2	18.3	3	0
BenchmarkStaticChange/scatter/grid4m/Rebuild	57660.0	56469.0	66636.0	3	0
BenchmarkStaticChange/scatter/grid8m/Replace	13.4	13.1	14.9	3	0
BenchmarkStaticChange/scatter/grid8m/Rebuild	49010.0	47406.0	57660.0	3	0
BenchmarkStaticChange/scatter/bvh2/Rebuild	824176.0	813127.0	899129.0	3	0
BenchmarkStaticChange/scatter/bvh4/Rebuild	763489.0	753936.0	828653.0	3	0
BenchmarkStaticChange/scatter/bvh8/Rebuild	654334.0	653020.0	705110.0	3	0
BenchmarkStaticChange/rooms16/grid1m/Replace	21.2	21.1	23.2	3	0
BenchmarkStaticChange/rooms16/grid1m/Rebuild	146821.0	143978.0	167085.0	3	0
BenchmarkStaticChange/rooms16/grid2m/Replace	16.9	16.1	18.2	3	0
BenchmarkStaticChange/rooms16/grid2m/Rebuild	88827.0	85016.0	97984.0	3	0
BenchmarkStaticChange/rooms16/grid4m/Replace	16.6	16.2	18.4	3	0
BenchmarkStaticChange/rooms16/grid4m/Rebuild	61949.0	52137.0	67821.0	3	0
BenchmarkStaticChange/rooms16/grid8m/Replace	16.5	16.3	18.2	3	0
BenchmarkStaticChange/rooms16/grid8m/Rebuild	47151.0	42725.0	55380.0	3	0
BenchmarkStaticChange/rooms16/bvh2/Rebuild	738058.0	726991.0	789835.0	3	0
BenchmarkStaticChange/rooms16/bvh4/Rebuild	677530.0	675297.0	740942.0	3	0
BenchmarkStaticChange/rooms16/bvh8/Rebuild	586871.0	584840.0	636681.0	3	0
BenchmarkStaticChange/rooms16cells/grid1m/Replace	22.0	21.9	24.4	3	0
BenchmarkStaticChange/rooms16cells/grid1m/Rebuild	256048.0	255212.0	295107.0	3	0
